1,3,5,7
0.356,0.364,0.158,0.331
0.37533333333333335,0.38866666666666666,0.158,0.3396666666666667
0.39466666666666667,0.4176666666666667,0.14566666666666667,0.36733333333333335
0.404,0.41233333333333333,0.14566666666666667,0.37066666666666664
