1,3,5,7
0.3596666666666667,0.37066666666666664,0.14566666666666667,0.3303333333333333
0.37566666666666665,0.39,0.14566666666666667,0.3456666666666667
0.393,0.4076666666666667,0.14566666666666667,0.379
0.39566666666666667,0.41533333333333333,0.14566666666666667,0.375
