1,3,5,7
0.16666666666666666,0.14933333333333335,0.167,0.193
0.166,0.15133333333333332,0.14566666666666667,0.181
0.183,0.16166666666666665,0.175,0.19833333333333333
0.183,0.159,0.175,0.197
