1,3,5,7
0.14866666666666667,0.14033333333333334,0.158,0.16433333333333333
0.14466666666666667,0.13866666666666666,0.158,0.17
0.13733333333333334,0.14033333333333334,0.158,0.16233333333333333
0.13566666666666666,0.144,0.158,0.16166666666666665
