1,3,5,7
0.37133333333333335,0.37466666666666665,0.175,0.36
0.385,0.415,0.14566666666666667,0.372
0.41133333333333333,0.42766666666666664,0.14566666666666667,0.392
0.4206666666666667,0.444,0.14566666666666667,0.39266666666666666
