1,3,5,7
0.4563333333333333,0.4643333333333333,0.167,0.3586666666666667
0.466,0.49366666666666664,0.167,0.38766666666666666
0.4766666666666667,0.49933333333333335,0.167,0.402
0.488,0.5053333333333333,0.167,0.4033333333333333
