1,3,5,7
0.7389129709903302,0.7249083027675892,0.14538179393131043,0.326108702900967
0.7575858619539847,0.745248416138713,0.17505835278426143,0.31077025675225073
0.7685895298432811,0.7465821940646882,0.17505835278426143,0.31177059019673226
0.7759253084361454,0.7512504168056019,0.17505835278426143,0.3067689229743248
